dateRep,countriesAndTerritories,cases,deaths,Cumulative_number_for_14_days_of_COVID-19_cases_per_100000
2020-04-17,Guinea,34,0,3.02241457
2020-04-18,Guinea,39,2,3.32778806
2020-04-19,Guinea,0,0,2.86581278
2020-04-20,Guinea,102,2,3.58618102
2020-04-21,Guinea,43,0,3.86806424
2020-04-22,Guinea,66,1,4.25956872
2020-04-23,Guinea,73,0,4.67456347
2020-04-24,Guinea,101,0,5.23049983
2020-04-25,Guinea,92,0,5.80992646
2020-04-26,Guinea,42,1,5.84124681
2020-04-27,Guinea,98,0,6.60859559
2020-04-28,Guinea,69,0,6.60859559
2020-04-29,Guinea,77,0,6.86698855
2020-04-30,Guinea,111,0,7.41509482
2020-05-01,Guinea,144,0,8.27640467
2020-05-02,Guinea,42,0,8.29989494
2020-05-03,Guinea,49,0,8.68356932
2020-05-04,Guinea,0,0,7.88490019
2020-05-05,Guinea,124,2,8.51913744
2020-05-06,Guinea,101,1,8.79319058
2020-05-07,Guinea,45,1,8.57394807
2020-05-08,Guinea,71,0,8.33904538
2020-05-09,Guinea,82,0,8.26074449
2020-05-10,Guinea,33,0,8.19027368
2020-05-11,Guinea,104,0,8.23725422
2020-05-12,Guinea,67,0,8.22159404
2020-05-13,Guinea,0,0,7.61867714
2020-05-14,Guinea,161,3,8.01018162
2020-05-15,Guinea,99,0,7.65782759
2020-05-16,Guinea,58,1,7.78310902
2020-05-17,Guinea,127,1,8.39385601
2020-05-18,Guinea,0,0,8.39385601
2020-05-19,Guinea,138,0,8.50347726
2020-05-20,Guinea,67,2,8.23725422
2020-05-21,Guinea,0,0,7.88490019
2020-05-22,Guinea,204,1,8.9263021
2020-05-23,Guinea,0,0,8.28423476
2020-05-24,Guinea,109,1,8.87932156
2020-05-25,Guinea,99,0,8.84017112
2020-05-26,Guinea,0,0,8.31555511
2020-05-27,Guinea,83,0,8.96545255
2020-05-28,Guinea,88,1,8.39385601
2020-05-29,Guinea,107,1,8.45649673
2020-05-30,Guinea,103,0,8.80885076
2020-05-31,Guinea,50,1,8.20593386
2020-06-01,Guinea,65,0,8.71488968
2020-06-02,Guinea,73,0,8.20593386
2020-06-03,Guinea,0,0,7.68131786
2020-06-04,Guinea,42,0,8.01018162
2020-06-05,Guinea,105,0,7.23500276
2020-06-06,Guinea,69,0,7.77527894
2020-06-07,Guinea,57,0,7.36811428
2020-06-08,Guinea,48,0,6.96877971
2020-06-09,Guinea,51,0,7.36811428
2020-06-10,Guinea,42,0,7.04708061
2020-06-11,Guinea,0,0,6.35803272
2020-06-12,Guinea,114,0,6.41284335
2020-06-13,Guinea,54,1,6.02916896
2020-06-14,Guinea,58,1,6.09180968
2020-06-15,Guinea,48,0,5.95869816
2020-06-16,Guinea,40,1,5.7003052
2020-06-17,Guinea,67,0,6.2249212
2020-06-18,Guinea,29,0,6.12313004
2020-06-19,Guinea,173,0,6.65557613
2020-06-20,Guinea,63,1,6.60859559
2020-06-21,Guinea,56,0,6.6007655
2020-06-22,Guinea,28,0,6.44416371
2020-06-23,Guinea,0,0,6.04482914
2020-06-24,Guinea,116,2,6.62425577
2020-06-25,Guinea,70,0,7.17236204
2020-06-26,Guinea,37,0,6.56944514
2020-06-27,Guinea,49,0,6.53029469
2020-06-28,Guinea,31,1,6.31888228
2020-06-29,Guinea,51,1,6.34237255
2020-06-30,Guinea,9,0,6.09963977
2020-07-01,Guinea,40,2,5.88822735
2020-07-02,Guinea,13,0,5.76294592
2020-07-03,Guinea,46,0,4.76852454
2020-07-04,Guinea,71,0,4.83116526
2020-07-05,Guinea,49,1,4.77635463
2020-07-06,Guinea,40,0,4.87031571
2020-07-07,Guinea,26,0,5.07389804
2020-07-08,Guinea,61,0,4.64324311
2020-07-09,Guinea,0,0,4.09513684
2020-07-10,Guinea,184,2,5.24616001
2020-07-11,Guinea,88,1,5.5515335
2020-07-12,Guinea,75,0,5.89605744
2020-07-13,Guinea,97,0,6.25624156
2020-07-14,Guinea,0,0,6.18577075
2020-07-15,Guinea,0,0,5.87256717
2020-07-16,Guinea,135,1,6.8278381
2020-07-17,Guinea,0,0,6.46765398
2020-07-18,Guinea,154,1,7.11755141
2020-07-19,Guinea,61,0,7.21151249
2020-07-20,Guinea,53,0,7.31330365
2020-07-21,Guinea,46,1,7.46990544
2020-07-22,Guinea,62,1,7.47773553
2020-07-23,Guinea,95,0,8.22159404
2020-07-24,Guinea,59,1,7.24283284
2020-07-25,Guinea,61,0,7.03142043
2020-07-26,Guinea,60,0,6.91396908
2020-07-27,Guinea,81,1,6.78868765
2020-07-28,Guinea,47,2,7.15670186
2020-07-29,Guinea,71,1,7.71263822
2020-07-30,Guinea,57,0,7.10189123
2020-07-31,Guinea,59,0,7.56386652
2020-08-01,Guinea,66,0,6.87481864
2020-08-02,Guinea,9,0,6.46765398
2020-08-03,Guinea,47,0,6.42067344
2020-08-04,Guinea,0,0,6.06048932
2020-08-05,Guinea,125,2,6.55378496
2020-08-06,Guinea,86,1,6.48331416
2020-08-07,Guinea,89,0,6.71821684
2020-08-08,Guinea,113,1,7.1253815
2020-08-09,Guinea,98,0,7.4229249
2020-08-10,Guinea,55,0,7.21934258
2020-08-11,Guinea,0,0,6.85132837
2020-08-12,Guinea,88,0,6.98443989
2020-08-13,Guinea,98,0,7.30547356
2020-08-14,Guinea,82,0,7.48556562
2020-08-15,Guinea,62,0,7.45424526
2020-08-16,Guinea,83,0,8.03367189
2020-08-17,Guinea,139,1,8.75404013
2020-08-18,Guinea,138,0,9.83459249
2020-08-19,Guinea,95,1,9.5996898
2020-08-20,Guinea,77,1,9.529219
2020-08-21,Guinea,84,0,9.49006855
2020-08-22,Guinea,56,0,9.04375344
2020-08-23,Guinea,0,0,8.27640467
2020-08-24,Guinea,35,0,8.11980288
2020-08-25,Guinea,46,1,8.479987
2020-08-26,Guinea,115,3,8.69139941
2020-08-27,Guinea,39,0,8.22942413
2020-08-28,Guinea,46,1,7.94754091
2020-08-29,Guinea,38,1,7.75961876
2020-08-30,Guinea,0,0,7.10972132
2020-08-31,Guinea,120,0,6.96094962
2020-09-01,Guinea,38,0,6.17794066
2020-09-02,Guinea,70,0,5.98218843
2020-09-03,Guinea,0,0,5.37927153
2020-09-04,Guinea,47,1,5.08955822
2020-09-05,Guinea,53,1,5.06606795
2020-09-06,Guinea,70,0,5.61417422
2020-09-07,Guinea,73,0,5.91171762
2020-09-08,Guinea,76,0,6.14662031
2020-09-09,Guinea,50,2,5.63766448
2020-09-10,Guinea,37,0,5.62200431
2020-09-11,Guinea,61,0,5.73945565
2020-09-12,Guinea,33,0,5.7003052
2020-09-13,Guinea,41,0,6.02133887
2020-09-14,Guinea,0,0,5.08172813
2020-09-15,Guinea,41,0,5.10521839
2020-09-16,Guinea,50,0,4.9486166
2020-09-17,Guinea,43,0,5.28531045
2020-09-18,Guinea,0,0,4.91729625
2020-09-19,Guinea,77,0,5.10521839
2020-09-20,Guinea,55,0,4.98776705
2020-09-21,Guinea,39,1,4.72154401
2020-09-22,Guinea,19,1,4.2752289
2020-09-23,Guinea,43,0,4.22041827
2020-09-24,Guinea,47,0,4.29871917
2020-09-25,Guinea,44,0,4.16560765
2020-09-26,Guinea,0,0,3.90721469
2020-09-27,Guinea,70,1,4.13428729
2020-09-28,Guinea,32,0,4.38485015
2020-09-29,Guinea,18,0,4.20475809
2020-09-30,Guinea,36,0,4.09513684
2020-10-01,Guinea,18,0,3.8993846
2020-10-02,Guinea,0,0,3.8993846
2020-10-03,Guinea,83,0,3.94636514
2020-10-04,Guinea,0,0,3.51571021
2020-10-05,Guinea,19,0,3.35910842
2020-10-06,Guinea,46,1,3.57052084
2020-10-07,Guinea,63,1,3.72712263
2020-10-08,Guinea,0,0,3.35910842
2020-10-09,Guinea,38,0,3.31212788
2020-10-10,Guinea,53,0,3.72712263
2020-10-11,Guinea,42,1,3.50788012
2020-10-12,Guinea,26,0,3.46089959
2020-10-13,Guinea,40,1,3.63316156
2020-10-14,Guinea,72,0,3.91504478
2020-10-15,Guinea,54,0,4.19692801
2020-10-16,Guinea,67,0,4.72154401
2020-10-17,Guinea,107,0,4.90946616
2020-10-18,Guinea,116,0,5.81775654
2020-10-19,Guinea,40,0,5.98218843
2020-10-20,Guinea,0,0,5.62200431
2020-10-21,Guinea,20,0,5.28531045
2020-10-22,Guinea,97,1,6.04482914
2020-10-23,Guinea,0,0,5.74728574
2020-10-24,Guinea,0,0,5.33229099
2020-10-25,Guinea,34,0,5.26965028
2020-10-26,Guinea,0,0,5.06606795
2020-10-27,Guinea,0,0,4.75286436
2020-10-28,Guinea,150,0,5.36361135
2020-10-29,Guinea,0,0,4.94078651
2020-10-30,Guinea,201,0,5.99001852
2020-10-31,Guinea,52,1,5.55936359
2020-11-01,Guinea,0,0,4.6510732
2020-11-02,Guinea,123,1,5.30097063
2020-11-03,Guinea,18,0,5.44191225
2020-11-04,Guinea,0,0,5.28531045
2020-11-05,Guinea,118,0,5.44974234
2020-11-06,Guinea,32,0,5.7003052
2020-11-07,Guinea,0,0,5.7003052
2020-11-08,Guinea,37,0,5.72379547
2020-11-09,Guinea,26,1,5.9273778
2020-11-10,Guinea,33,0,6.18577075
2020-11-11,Guinea,25,0,5.20700956
2020-11-12,Guinea,32,0,5.45757242
2020-11-13,Guinea,21,0,4.0481563
2020-11-14,Guinea,0,0,3.64099165
2020-11-15,Guinea,48,0,4.01683595
2020-11-16,Guinea,26,1,3.25731726
2020-11-17,Guinea,13,0,3.21816681
2020-11-18,Guinea,30,0,3.4530695
2020-11-19,Guinea,59,0,2.99109421
2020-11-20,Guinea,0,0,2.74053135
2020-11-21,Guinea,85,0,3.40608896
2020-11-22,Guinea,0,0,3.11637565
2020-11-23,Guinea,28,0,3.13203582
2020-11-24,Guinea,37,0,3.16335618
2020-11-25,Guinea,66,1,3.48438986
2020-11-26,Guinea,20,0,3.39042878
2020-11-27,Guinea,0,0,3.2259969
2020-11-28,Guinea,90,0,3.93070496
2020-11-29,Guinea,0,0,3.55486066
2020-11-30,Guinea,0,0,3.35127833
2020-12-01,Guinea,80,0,3.87589433
2020-12-02,Guinea,0,0,3.64099165
2020-12-03,Guinea,24,0,3.36693851
2020-12-04,Guinea,43,0,3.70363236
2020-12-05,Guinea,0,0,3.03807475
2020-12-06,Guinea,47,0,3.40608896
2020-12-07,Guinea,0,0,3.18684645
2020-12-08,Guinea,31,3,3.13986591
2020-12-09,Guinea,0,0,2.62308
2020-12-10,Guinea,61,0,2.94411368
2020-12-11,Guinea,43,0,3.28080753
2020-12-12,Guinea,30,0,2.81100215
2020-12-13,Guinea,22,0,2.98326412
2020-12-14,Guinea,0,0,2.98326412
2020-03-27,Guinea_Bissau,2,0,
2020-03-28,Guinea_Bissau,0,0,
2020-03-29,Guinea_Bissau,0,0,
2020-03-30,Guinea_Bissau,0,0,
2020-03-31,Guinea_Bissau,0,0,
2020-04-01,Guinea_Bissau,6,0,
2020-04-02,Guinea_Bissau,1,0,
2020-04-03,Guinea_Bissau,0,0,
2020-04-04,Guinea_Bissau,6,0,
2020-04-05,Guinea_Bissau,3,0,
2020-04-06,Guinea_Bissau,0,0,
2020-04-07,Guinea_Bissau,15,0,
2020-04-08,Guinea_Bissau,0,0,
2020-04-09,Guinea_Bissau,0,0,1.71792951
2020-04-10,Guinea_Bissau,2,0,1.71792951
2020-04-11,Guinea_Bissau,0,0,1.71792951
2020-04-12,Guinea_Bissau,3,0,1.87410492
2020-04-13,Guinea_Bissau,1,0,1.92616339
2020-04-14,Guinea_Bissau,0,0,1.92616339
2020-04-15,Guinea_Bissau,1,0,1.66587104
2020-04-16,Guinea_Bissau,3,0,1.76998798
2020-04-17,Guinea_Bissau,3,0,1.92616339
2020-04-18,Guinea_Bissau,4,0,1.82204645
2020-04-19,Guinea_Bissau,0,0,1.66587104
2020-04-20,Guinea_Bissau,0,0,1.66587104
2020-04-21,Guinea_Bissau,0,0,0.88499399
2020-04-22,Guinea_Bissau,0,0,0.88499399
2020-04-23,Guinea_Bissau,0,0,0.88499399
2020-04-24,Guinea_Bissau,2,0,0.88499399
2020-04-25,Guinea_Bissau,0,0,0.88499399
2020-04-26,Guinea_Bissau,0,0,0.72881858
2020-04-27,Guinea_Bissau,1,1,0.72881858
2020-04-28,Guinea_Bissau,20,0,1.76998798
2020-04-29,Guinea_Bissau,0,0,1.71792951
2020-04-30,Guinea_Bissau,4,0,1.76998798
2020-05-01,Guinea_Bissau,128,0,8.27729673
2020-05-02,Guinea_Bissau,52,0,10.77610329
2020-05-03,Guinea_Bissau,0,0,10.77610329
2020-05-04,Guinea_Bissau,35,1,12.59814974
2020-05-05,Guinea_Bissau,121,0,18.89722461
2020-05-06,Guinea_Bissau,62,0,22.12484975
2020-05-07,Guinea_Bissau,0,0,22.12484975
2020-05-08,Guinea_Bissau,89,0,26.65393664
2020-05-09,Guinea_Bissau,30,0,28.21569074
2020-05-10,Guinea_Bissau,47,1,30.66243882
2020-05-11,Guinea_Bissau,85,0,35.0353503
2020-05-12,Guinea_Bissau,35,0,35.81622735
2020-05-13,Guinea_Bissau,59,0,38.88767708
2020-05-14,Guinea_Bissau,0,0,38.6794432
2020-05-15,Guinea_Bissau,93,0,36.85739675
2020-05-16,Guinea_Bissau,0,0,34.15035631
2020-05-17,Guinea_Bissau,0,0,34.15035631
2020-05-18,Guinea_Bissau,77,1,36.33681205
2020-05-19,Guinea_Bissau,0,0,30.03773718
2020-05-20,Guinea_Bissau,48,2,29.30891861
2020-05-21,Guinea_Bissau,0,0,29.30891861
2020-05-22,Guinea_Bissau,51,0,27.33069675
2020-05-23,Guinea_Bissau,0,0,25.76894265
2020-05-24,Guinea_Bissau,25,0,24.62365631
2020-05-25,Guinea_Bissau,59,0,23.27013609
2020-05-26,Guinea_Bissau,0,0,21.44808964
2020-05-27,Guinea_Bissau,0,0,18.37663991
2020-05-28,Guinea_Bissau,5,1,18.63693226
2020-05-29,Guinea_Bissau,0,0,13.79549455
2020-05-30,Guinea_Bissau,78,1,17.85605521
2020-05-31,Guinea_Bissau,0,0,17.85605521
2020-06-01,Guinea_Bissau,66,0,17.28341204
2020-06-02,Guinea_Bissau,17,0,18.16840603
2020-06-03,Guinea_Bissau,0,0,15.66959947
2020-06-04,Guinea_Bissau,0,0,15.66959947
2020-06-05,Guinea_Bissau,7,1,13.37902679
2020-06-06,Guinea_Bissau,22,3,14.52431313
2020-06-07,Guinea_Bissau,0,0,13.22285138
2020-06-08,Guinea_Bissau,0,0,10.15140165
2020-06-09,Guinea_Bissau,21,0,11.24462952
2020-06-10,Guinea_Bissau,0,0,11.24462952
2020-06-11,Guinea_Bissau,0,0,10.98433717
2020-06-12,Guinea_Bissau,0,0,10.98433717
2020-06-13,Guinea_Bissau,0,0,6.92377651
2020-06-14,Guinea_Bissau,71,3,10.61992788
2020-06-15,Guinea_Bissau,0,0,7.18406886
2020-06-16,Guinea_Bissau,0,0,6.29907487
2020-06-17,Guinea_Bissau,32,0,7.96494591
2020-06-18,Guinea_Bissau,0,0,7.96494591
2020-06-19,Guinea_Bissau,20,0,8.64170602
2020-06-20,Guinea_Bissau,0,0,7.49641968
2020-06-21,Guinea_Bissau,29,2,9.00611531
2020-06-22,Guinea_Bissau,0,0,9.00611531
2020-06-23,Guinea_Bissau,15,2,8.69376449
2020-06-24,Guinea_Bissau,0,0,8.69376449
2020-06-25,Guinea_Bissau,0,0,8.69376449
2020-06-26,Guinea_Bissau,0,0,8.69376449
2020-06-27,Guinea_Bissau,0,0,8.69376449
2020-06-28,Guinea_Bissau,58,2,8.01700438
2020-06-29,Guinea_Bissau,0,0,8.01700438
2020-06-30,Guinea_Bissau,0,0,8.01700438
2020-07-01,Guinea_Bissau,40,3,8.43347214
2020-07-02,Guinea_Bissau,0,0,8.43347214
2020-07-03,Guinea_Bissau,0,0,7.39230274
2020-07-04,Guinea_Bissau,56,0,10.30757706
2020-07-05,Guinea_Bissau,55,1,11.66109728
2020-07-06,Guinea_Bissau,0,0,11.66109728
2020-07-07,Guinea_Bissau,0,0,10.88022023
2020-07-08,Guinea_Bissau,25,0,12.18168198
2020-07-09,Guinea_Bissau,0,0,12.18168198
2020-07-10,Guinea_Bissau,0,0,12.18168198
2020-07-11,Guinea_Bissau,0,0,12.18168198
2020-07-12,Guinea_Bissau,52,0,11.86933116
2020-07-13,Guinea_Bissau,0,0,11.86933116
2020-07-14,Guinea_Bissau,0,0,11.86933116
2020-07-15,Guinea_Bissau,60,1,12.91050056
2020-07-16,Guinea_Bissau,0,0,12.91050056
2020-07-17,Guinea_Bissau,25,0,14.21196231
2020-07-18,Guinea_Bissau,0,0,11.29668799
2020-07-19,Guinea_Bissau,0,0,8.43347214
2020-07-20,Guinea_Bissau,0,0,8.43347214
2020-07-21,Guinea_Bissau,23,0,9.63081695
2020-07-22,Guinea_Bissau,4,0,8.53758908
2020-07-23,Guinea_Bissau,0,0,8.53758908
2020-07-24,Guinea_Bissau,0,0,8.53758908
2020-07-25,Guinea_Bissau,0,0,8.53758908
2020-07-26,Guinea_Bissau,0,0,5.83054864
2020-07-27,Guinea_Bissau,0,0,5.83054864
2020-07-28,Guinea_Bissau,0,0,5.83054864
2020-07-29,Guinea_Bissau,0,0,2.70704044
2020-07-30,Guinea_Bissau,0,0,2.70704044
2020-07-31,Guinea_Bissau,27,0,2.81115738
2020-08-01,Guinea_Bissau,0,0,2.81115738
2020-08-02,Guinea_Bissau,0,0,2.81115738
2020-08-03,Guinea_Bissau,0,0,2.81115738
2020-08-04,Guinea_Bissau,0,1,1.61381257
2020-08-05,Guinea_Bissau,51,0,4.06056066
2020-08-06,Guinea_Bissau,0,0,4.06056066
2020-08-07,Guinea_Bissau,0,0,4.06056066
2020-08-08,Guinea_Bissau,0,0,4.06056066
2020-08-09,Guinea_Bissau,20,2,5.10173006
2020-08-10,Guinea_Bissau,0,0,5.10173006
2020-08-11,Guinea_Bissau,0,0,5.10173006
2020-08-12,Guinea_Bissau,0,0,5.10173006
2020-08-13,Guinea_Bissau,0,0,5.10173006
2020-08-14,Guinea_Bissau,65,4,7.07995192
2020-08-15,Guinea_Bissau,0,0,7.07995192
2020-08-16,Guinea_Bissau,0,0,7.07995192
2020-08-17,Guinea_Bissau,0,0,7.07995192
2020-08-18,Guinea_Bissau,0,0,7.07995192
2020-08-19,Guinea_Bissau,0,0,4.42496995
2020-08-20,Guinea_Bissau,0,0,4.42496995
2020-08-21,Guinea_Bissau,0,0,4.42496995
2020-08-22,Guinea_Bissau,32,0,6.09084099
2020-08-23,Guinea_Bissau,0,0,5.04967159
2020-08-24,Guinea_Bissau,0,0,5.04967159
2020-08-25,Guinea_Bissau,0,0,5.04967159
2020-08-26,Guinea_Bissau,0,0,5.04967159
2020-08-27,Guinea_Bissau,0,0,5.04967159
2020-08-28,Guinea_Bissau,0,0,1.66587104
2020-08-29,Guinea_Bissau,0,0,1.66587104
2020-08-30,Guinea_Bissau,56,0,4.58114536
2020-08-31,Guinea_Bissau,0,1,4.58114536
2020-09-01,Guinea_Bissau,0,0,4.58114536
2020-09-02,Guinea_Bissau,0,0,4.58114536
2020-09-03,Guinea_Bissau,0,0,4.58114536
2020-09-04,Guinea_Bissau,0,0,4.58114536
2020-09-05,Guinea_Bissau,40,4,4.99761312
2020-09-06,Guinea_Bissau,0,0,4.99761312
2020-09-07,Guinea_Bissau,0,0,4.99761312
2020-09-08,Guinea_Bissau,0,0,4.99761312
2020-09-09,Guinea_Bissau,0,0,4.99761312
2020-09-10,Guinea_Bissau,0,0,4.99761312
2020-09-11,Guinea_Bissau,0,0,4.99761312
2020-09-12,Guinea_Bissau,30,1,6.55936722
2020-09-13,Guinea_Bissau,0,0,3.6440929
2020-09-14,Guinea_Bissau,0,0,3.6440929
2020-09-15,Guinea_Bissau,0,0,3.6440929
2020-09-16,Guinea_Bissau,0,0,3.6440929
2020-09-17,Guinea_Bissau,0,0,3.6440929
2020-09-18,Guinea_Bissau,0,0,3.6440929
2020-09-19,Guinea_Bissau,28,0,3.01939126
2020-09-20,Guinea_Bissau,0,0,3.01939126
2020-09-21,Guinea_Bissau,0,0,3.01939126
2020-09-22,Guinea_Bissau,0,0,3.01939126
2020-09-23,Guinea_Bissau,0,0,3.01939126
2020-09-24,Guinea_Bissau,0,0,3.01939126
2020-09-25,Guinea_Bissau,0,0,3.01939126
2020-09-26,Guinea_Bissau,21,0,2.55086503
2020-09-27,Guinea_Bissau,0,0,2.55086503
2020-09-28,Guinea_Bissau,0,0,2.55086503
2020-09-29,Guinea_Bissau,0,0,2.55086503
2020-09-30,Guinea_Bissau,0,0,2.55086503
2020-10-01,Guinea_Bissau,0,0,2.55086503
2020-10-02,Guinea_Bissau,0,0,2.55086503
2020-10-03,Guinea_Bissau,38,0,3.07144973
2020-10-04,Guinea_Bissau,0,0,3.07144973
2020-10-05,Guinea_Bissau,0,0,3.07144973
2020-10-06,Guinea_Bissau,0,0,3.07144973
2020-10-07,Guinea_Bissau,0,0,3.07144973
2020-10-08,Guinea_Bissau,0,0,3.07144973
2020-10-09,Guinea_Bissau,0,0,3.07144973
2020-10-10,Guinea_Bissau,0,0,1.97822186
2020-10-11,Guinea_Bissau,0,0,1.97822186
2020-10-12,Guinea_Bissau,23,1,3.17556667
2020-10-13,Guinea_Bissau,0,0,3.17556667
2020-10-14,Guinea_Bissau,0,0,3.17556667
2020-10-15,Guinea_Bissau,0,0,3.17556667
2020-10-16,Guinea_Bissau,0,0,3.17556667
2020-10-17,Guinea_Bissau,4,1,1.40557869
2020-10-18,Guinea_Bissau,0,0,1.40557869
2020-10-19,Guinea_Bissau,0,0,1.40557869
2020-10-20,Guinea_Bissau,0,0,1.40557869
2020-10-21,Guinea_Bissau,14,0,2.13439727
2020-10-22,Guinea_Bissau,0,0,2.13439727
2020-10-23,Guinea_Bissau,0,0,2.13439727
2020-10-24,Guinea_Bissau,0,0,2.13439727
2020-10-25,Guinea_Bissau,0,0,2.13439727
2020-10-26,Guinea_Bissau,0,0,0.93705246
2020-10-27,Guinea_Bissau,0,0,0.93705246
2020-10-28,Guinea_Bissau,0,0,0.93705246
2020-10-29,Guinea_Bissau,0,0,0.93705246
2020-10-30,Guinea_Bissau,0,0,0.93705246
2020-10-31,Guinea_Bissau,0,0,0.72881858
2020-11-01,Guinea_Bissau,10,0,1.24940328
2020-11-02,Guinea_Bissau,0,0,1.24940328
2020-11-03,Guinea_Bissau,0,0,1.24940328
2020-11-04,Guinea_Bissau,0,0,0.5205847
2020-11-05,Guinea_Bissau,0,0,0.5205847
2020-11-06,Guinea_Bissau,0,0,0.5205847
2020-11-07,Guinea_Bissau,0,0,0.5205847
2020-11-08,Guinea_Bissau,0,0,0.5205847
2020-11-09,Guinea_Bissau,0,0,0.5205847
2020-11-10,Guinea_Bissau,0,0,0.5205847
2020-11-11,Guinea_Bissau,0,0,0.5205847
2020-11-12,Guinea_Bissau,1,1,0.57264317
2020-11-13,Guinea_Bissau,0,0,0.57264317
2020-11-14,Guinea_Bissau,5,1,0.83293552
2020-11-15,Guinea_Bissau,0,0,0.31235082
2020-11-16,Guinea_Bissau,0,0,0.31235082
2020-11-17,Guinea_Bissau,0,0,0.31235082
2020-11-18,Guinea_Bissau,2,0,0.41646776
2020-11-19,Guinea_Bissau,0,0,0.41646776
2020-11-20,Guinea_Bissau,0,0,0.41646776
2020-11-21,Guinea_Bissau,0,0,0.41646776
2020-11-22,Guinea_Bissau,0,0,0.41646776
2020-11-23,Guinea_Bissau,0,0,0.41646776
2020-11-24,Guinea_Bissau,0,0,0.41646776
2020-11-25,Guinea_Bissau,1,0,0.46852623
2020-11-26,Guinea_Bissau,0,0,0.41646776
2020-11-27,Guinea_Bissau,0,0,0.41646776
2020-11-28,Guinea_Bissau,0,0,0.15617541
2020-11-29,Guinea_Bissau,0,0,0.15617541
2020-11-30,Guinea_Bissau,0,0,0.15617541
2020-12-01,Guinea_Bissau,19,1,1.14528634
2020-12-02,Guinea_Bissau,1,0,1.09322787
2020-12-03,Guinea_Bissau,0,0,1.09322787
2020-12-04,Guinea_Bissau,0,0,1.09322787
2020-12-05,Guinea_Bissau,0,0,1.09322787
2020-12-06,Guinea_Bissau,0,0,1.09322787
2020-12-07,Guinea_Bissau,0,0,1.09322787
2020-12-08,Guinea_Bissau,0,0,1.09322787
2020-12-09,Guinea_Bissau,0,0,1.0411694
2020-12-10,Guinea_Bissau,2,0,1.14528634
2020-12-11,Guinea_Bissau,0,0,1.14528634
2020-12-12,Guinea_Bissau,0,0,1.14528634
2020-12-13,Guinea_Bissau,0,0,1.14528634
2020-12-14,Guinea_Bissau,0,0,1.14528634
2020-03-13,Guyana,1,1,
2020-03-16,Guyana,3,0,
2020-03-17,Guyana,0,0,
2020-03-18,Guyana,0,0,
2020-03-19,Guyana,1,0,
2020-03-20,Guyana,0,0,
2020-03-21,Guyana,0,0,
2020-03-22,Guyana,0,0,
2020-03-23,Guyana,0,0,
2020-03-24,Guyana,0,0,
2020-03-25,Guyana,0,0,
2020-03-26,Guyana,0,0,
2020-03-27,Guyana,0,0,
2020-03-28,Guyana,0,0,0.63875315
2020-03-29,Guyana,3,0,0.89425442
2020-03-30,Guyana,0,0,0.51100252
2020-03-31,Guyana,0,0,0.51100252
2020-04-01,Guyana,4,1,1.02200505
2020-04-02,Guyana,7,2,1.78850883
2020-04-03,Guyana,0,0,1.78850883
2020-04-04,Guyana,4,0,2.29951135
2020-04-05,Guyana,1,0,2.42726198
2020-04-06,Guyana,5,0,3.06601514
2020-04-07,Guyana,2,1,3.3215164
2020-04-08,Guyana,2,0,3.57701766
2020-04-09,Guyana,4,1,4.08802018
2020-04-10,Guyana,0,0,4.08802018
2020-04-11,Guyana,3,0,4.47127208
2020-04-12,Guyana,5,0,4.72677334
2020-04-13,Guyana,0,0,4.72677334
2020-04-14,Guyana,2,0,4.9822746
2020-04-15,Guyana,1,0,4.59902271
2020-04-16,Guyana,7,0,4.59902271
2020-04-17,Guyana,2,0,4.85452397
2020-04-18,Guyana,6,0,5.11002523
2020-04-19,Guyana,0,1,4.9822746
2020-04-20,Guyana,2,0,4.59902271
2020-04-21,Guyana,1,0,4.47127208
2020-04-22,Guyana,1,0,4.34352145
2020-04-23,Guyana,0,0,3.83251892
2020-04-24,Guyana,3,0,4.21577082
2020-04-25,Guyana,3,1,4.21577082
2020-04-26,Guyana,1,0,3.70476829
2020-04-27,Guyana,0,0,3.70476829
2020-04-28,Guyana,0,0,3.44926703
2020-04-29,Guyana,1,0,3.44926703
2020-04-30,Guyana,3,0,2.93826451
2020-05-01,Guyana,4,1,3.19376577
2020-05-02,Guyana,0,0,2.42726198
2020-05-03,Guyana,0,0,2.42726198
2020-05-04,Guyana,0,0,2.17176072
2020-05-05,Guyana,10,0,3.3215164
2020-05-06,Guyana,1,1,3.3215164
2020-05-07,Guyana,0,0,3.3215164
2020-05-08,Guyana,0,0,2.93826451
2020-05-09,Guyana,1,0,2.68276325
2020-05-10,Guyana,3,0,2.93826451
2020-05-11,Guyana,7,0,3.83251892
2020-05-12,Guyana,5,0,4.47127208
2020-05-13,Guyana,4,0,4.85452397
2020-05-14,Guyana,0,0,4.47127208
2020-05-15,Guyana,0,0,3.96026955
2020-05-16,Guyana,3,0,4.34352145
2020-05-17,Guyana,1,0,4.47127208
2020-05-18,Guyana,0,0,4.47127208
2020-05-19,Guyana,7,0,4.08802018
2020-05-20,Guyana,1,0,4.08802018
2020-05-21,Guyana,0,0,4.08802018
2020-05-22,Guyana,2,0,4.34352145
2020-05-23,Guyana,0,0,4.21577082
2020-05-24,Guyana,0,0,3.83251892
2020-05-25,Guyana,8,0,3.96026955
2020-05-26,Guyana,2,1,3.57701766
2020-05-27,Guyana,2,0,3.3215164
2020-05-28,Guyana,0,0,3.3215164
